method,threshold,EC number,Number of positives,F1 score,Difference of F1 score
DNN ESM1b,0.1,1.2.1.16,14,0.6875000000000001,0.2708333333333335
DNN ESM1b,0.1,1.2.5.2,21,0.6857142857142857,0.14517374517374526
DNN ESM1b,0.1,1.2.7.11,23,0.8372093023255814,0.10993657505285426
DNN ESM1b,0.1,1.2.7.4,21,0.8780487804878048,0.17216642754662836
DNN ESM1b,0.1,1.3.1.108,13,0.8799999999999999,0.12137931034482752
DNN ESM1b,0.1,1.3.3.15,19,0.9,0.12222222222222223
DNN ESM1b,0.1,1.5.3.6,18,0.8947368421052632,0.10685805422647543
DNN ESM1b,0.1,1.5.8.3,24,0.5957446808510638,0.1567202906071613
DNN ESM1b,0.1,2.1.1.107,15,0.967741935483871,0.17826825127334467
DNN ESM1b,0.1,2.1.1.185,15,0.9655172413793104,0.11703239289446188
DNN ESM1b,0.1,2.1.1.213,15,1.0,0.10344827586206895
DNN ESM1b,0.1,2.1.1.359,15,1.0,0.1428571428571429
DNN ESM1b,0.1,2.3.1.168,14,0.88,0.17032258064516137
DNN ESM1b,0.1,2.3.1.57,14,0.8148148148148148,0.10513739545997614
DNN ESM1b,0.1,2.3.2.16,15,1.0,0.15384615384615397
DNN ESM1b,0.1,2.3.3.16,21,0.975609756097561,0.24484052532833023
DNN ESM1b,0.1,2.4.1.152,17,0.9411764705882353,0.10246679316888041
DNN ESM1b,0.1,2.4.1.187,17,0.9375,0.13749999999999984
DNN ESM1b,0.1,2.4.1.20,18,0.8571428571428571,0.2100840336134453
DNN ESM1b,0.1,2.4.1.280,18,0.8333333333333334,0.14912280701754388
DNN ESM1b,0.1,2.4.1.291,16,0.6060606060606061,0.15444770283479964
DNN ESM1b,0.1,2.4.1.293,18,0.5294117647058824,0.1156186612576065
DNN ESM1b,0.1,2.4.2.41,15,0.7647058823529413,0.1721132897603488
DNN ESM1b,0.1,2.5.1.114,15,0.8275862068965518,0.10758620689655174
DNN ESM1b,0.1,2.5.1.29,22,0.8,0.11707317073170742
DNN ESM1b,0.1,2.5.1.32,14,0.923076923076923,0.18974358974358962
DNN ESM1b,0.1,2.5.1.97,15,0.8749999999999999,0.1826923076923076
DNN ESM1b,0.1,2.6.1.33,14,0.8461538461538461,0.12615384615384606
DNN ESM1b,0.1,2.6.1.48,14,0.6363636363636364,0.11462450592885376
DNN ESM1b,0.1,2.6.1.50,14,0.3333333333333333,0.18518518518518515
DNN ESM1b,0.1,2.6.1.51,18,0.6666666666666667,0.2528735632183909
DNN ESM1b,0.1,2.7.1.159,18,0.9714285714285714,0.1065637065637065
DNN ESM1b,0.1,2.7.1.45,15,0.8,0.10434782608695647
DNN ESM1b,0.1,2.7.7.82,15,0.7142857142857142,0.11428571428571421
DNN ESM1b,0.1,2.7.8.35,15,0.8387096774193549,0.14640198511166258
DNN ESM1b,0.1,2.8.3.18,22,0.9090909090909091,0.13131313131313127
DNN ESM1b,0.1,2.8.3.22,21,0.6842105263157895,0.1842105263157895
DNN ESM1b,0.1,3.1.1.24,16,0.8571428571428571,0.1298701298701299
DNN ESM1b,0.1,3.1.13.2,17,1.0,0.10526315789473684
DNN ESM1b,0.1,3.1.21.4,26,0.875,0.2804054054054055
DNN ESM1b,0.1,3.1.26.13,16,0.8666666666666666,0.11666666666666659
DNN ESM1b,0.1,3.1.6.1,26,0.3703703703703704,0.12861212861212867
DNN ESM1b,0.1,3.13.1.1,16,1.0,0.10344827586206895
DNN ESM1b,0.1,3.4.11.24,15,0.5714285714285715,0.11981566820276507
DNN ESM1b,0.1,3.4.13.20,19,0.8108108108108109,0.10113339145597211
DNN ESM1b,0.1,3.4.14.10,20,0.9268292682926829,0.24261874197689337
DNN ESM1b,0.1,3.4.17.18,15,1.0,0.17241379310344818
DNN ESM1b,0.1,3.4.21.107,14,0.8148148148148148,0.10052910052910047
DNN ESM1b,0.1,3.4.22.45,16,1.0,0.1578947368421052
DNN ESM1b,0.1,3.4.24.80,14,0.7878787878787878,0.28787878787878785
DNN ESM1b,0.1,3.5.1.100,15,0.4827586206896552,0.21609195402298853
DNN ESM1b,0.1,3.5.4.43,14,0.6666666666666666,0.22222222222222215
DNN ESM1b,0.1,3.6.1.65,15,0.896551724137931,0.18226600985221686
DNN ESM1b,0.1,3.7.1.13,15,0.5185185185185186,0.1296296296296297
DNN ESM1b,0.1,3.7.1.14,15,0.6428571428571429,0.11344537815126055
DNN ESM1b,0.1,3.7.1.17,15,0.64,0.2262068965517241
DNN ESM1b,0.1,3.8.1.7,15,0.6428571428571429,0.10439560439560436
DNN ESM1b,0.1,4.1.3.43,17,0.9090909090909091,0.17575757575757567
DNN ESM1b,0.1,4.1.99.11,14,0.8125000000000001,0.12284482758620707
DNN ESM1b,0.1,4.2.1.136,15,1.0,0.1428571428571429
DNN ESM1b,0.1,4.2.1.6,15,0.6666666666666665,0.11494252873563215
DNN ESM1b,0.1,4.2.1.80,15,0.7200000000000001,0.10461538461538478
DNN ESM1b,0.1,4.2.99.20,14,0.8333333333333333,0.14367816091954022
DNN ESM1b,0.1,4.3.2.3,14,0.923076923076923,0.40879120879120867
DNN ESM1b,0.1,4.4.1.24,14,0.8571428571428571,0.1071428571428571
DNN ESM1b,0.1,4.4.1.25,14,0.8461538461538461,0.13186813186813184
DNN ESM1b,0.1,4.99.1.4,14,0.888888888888889,0.18618618618618643
DNN ESM1b,0.1,5.1.1.11,14,0.6923076923076924,0.15384615384615397
DNN ESM1b,0.1,5.1.3.10,18,0.8125000000000001,0.10979729729729737
DNN ESM1b,0.1,5.2.1.1,15,0.8666666666666667,0.10804597701149432
DNN ESM1b,0.1,5.4.99.19,14,1.0,0.10344827586206895
DNN ESM1b,0.1,6.2.1.34,14,0.6363636363636364,0.13636363636363635
DNN ESM1b,0.1,7.2.4.2,19,0.9268292682926829,0.10631644777986238
DNN ESM1b,0.2,1.1.1.274,14,0.7741935483870968,0.40382317801672635
DNN ESM1b,0.2,1.1.1.51,14,0.8275862068965518,0.2561576354679804
DNN ESM1b,0.2,1.1.1.65,14,0.88,0.21333333333333337
DNN ESM1b,0.2,1.2.1.16,14,0.6875000000000001,0.2708333333333335
DNN ESM1b,0.2,2.3.3.16,21,0.975609756097561,0.24484052532833023
DNN ESM1b,0.2,2.4.1.20,18,0.8571428571428571,0.2100840336134453
DNN ESM1b,0.2,2.6.1.51,18,0.6666666666666667,0.2528735632183909
DNN ESM1b,0.2,3.1.21.4,26,0.875,0.2804054054054055
DNN ESM1b,0.2,3.4.14.10,20,0.9268292682926829,0.24261874197689337
DNN ESM1b,0.2,3.4.24.80,14,0.7878787878787878,0.28787878787878785
DNN ESM1b,0.2,3.5.1.100,15,0.4827586206896552,0.21609195402298853
DNN ESM1b,0.2,3.5.4.43,14,0.6666666666666666,0.22222222222222215
DNN ESM1b,0.2,3.7.1.17,15,0.64,0.2262068965517241
DNN ESM1b,0.2,4.3.2.3,14,0.923076923076923,0.40879120879120867
DNN ESM1b,0.3,1.1.1.274,14,0.7741935483870968,0.40382317801672635
DNN ESM1b,0.3,4.3.2.3,14,0.923076923076923,0.40879120879120867
DNN ProtBERT,1e-21,3.13,60,0.9661016949152542,0.025930754744314055
DNN ProtBERT,1e-21,3.3,99,0.8804347826086957,0.013087843833185508
DNN ProtBERT,1e-21,3.7,210,0.8857142857142857,0.021752471871803514
DNN ProtBERT,1e-21,3.8,78,0.8,0.02147651006711404
DNN ProtBERT,1e-21,4.99,93,0.943820224719101,0.01598517317270909
DNN ProtBERT,1e-21,6.1,1171,0.9978605049208388,0.001270564596883128
DNN ProtBERT,1e-21,7.2,219,0.9624413145539906,0.008737610850287014
DNN ProtBERT,1e-21,7.5,48,0.9795918367346939,0.009894867037724131
DNN ProtBERT,1e-21,1.12.7,15,0.8148148148148148,0.09481481481481469
DNN ProtBERT,1e-21,1.13.11,628,0.9751801441152922,0.0022502078095597566
DNN ProtBERT,1e-21,1.13.12,118,0.8868778280542986,0.022471048393281623
DNN ProtBERT,1e-21,1.14.16,64,0.976,0.02077611940298496
DNN ProtBERT,1e-21,1.17.2,16,0.7999999999999999,0.11249999999999993
DNN ProtBERT,1e-21,1.18.1,140,0.9416058394160584,0.0004293688278229624
DNN ProtBERT,1e-21,1.2.3,45,0.9069767441860465,0.04983388704318936
DNN ProtBERT,1e-21,1.2.5,75,0.7313432835820896,0.03630782258918175
DNN ProtBERT,1e-21,1.2.7,176,0.9275362318840579,0.012763504611330578
DNN ProtBERT,1e-21,1.2.99,57,0.7599999999999999,0.019259259259259087
DNN ProtBERT,1e-21,1.20.9,17,0.9444444444444444,0.04121863799283154
DNN ProtBERT,1e-21,1.3.8,167,0.8373493975903615,0.009554835656826799
DNN ProtBERT,1e-21,1.3.99,233,0.8127853881278538,0.0018514473533662867
DNN ProtBERT,1e-21,1.5.8,61,0.7936507936507937,0.033320215138397
DNN ProtBERT,1e-21,1.5.98,35,0.9855072463768115,0.027760767503572037
DNN ProtBERT,1e-21,1.6.1,16,0.9333333333333333,0.050980392156862786
DNN ProtBERT,1e-21,1.6.2,56,0.972972972972973,0.008060692271218639
DNN ProtBERT,1e-21,1.7.1,210,0.9615384615384616,0.005827505827505797
DNN ProtBERT,1e-21,1.7.7,22,0.8510638297872342,0.034737299174989245
DNN ProtBERT,1e-21,1.8.98,52,0.9433962264150944,0.018867924528301883
DNN ProtBERT,1e-21,2.6.99,97,0.9896907216494846,0.004919148045423705
DNN ProtBERT,1e-21,2.7.10,77,0.9668874172185431,0.024951933347575395
DNN ProtBERT,1e-21,2.8.4,161,0.9937888198757764,0.015595673458330905
DNN ProtBERT,1e-21,3.1.12,25,1.0,0.019607843137254943
DNN ProtBERT,1e-21,3.1.21,275,0.9530956848030019,0.004524256231573265
DNN ProtBERT,1e-21,3.1.31,26,0.9600000000000001,0.02122448979591851
DNN ProtBERT,1e-21,3.13.1,41,0.9249999999999999,0.013607594936708711
DNN ProtBERT,1e-21,3.3.2,98,0.8791208791208791,0.013141497677580216
DNN ProtBERT,1e-21,3.4.18,24,0.9787234042553191,0.018723404255319043
DNN ProtBERT,1e-21,3.7.1,209,0.8809523809523808,0.014923672818409561
DNN ProtBERT,1e-21,3.8.1,78,0.7972027972027972,0.018679307269911183
DNN ProtBERT,1e-21,4.3.2,376,0.9771812080536912,0.007564299202964642
DNN ProtBERT,1e-21,4.99.1,93,0.943820224719101,0.01598517317270909
DNN ProtBERT,1e-21,5.1.1,457,0.9694323144104803,0.0060702454449630405
DNN ProtBERT,1e-21,5.3.2,118,0.970464135021097,0.009090744463157052
DNN ProtBERT,1e-21,7.2.1,57,0.9821428571428572,0.027187902187902235
DNN ProtBERT,1e-21,7.2.4,25,0.96,0.07999999999999996
DNN ProtBERT,1e-21,7.5.2,48,0.9795918367346939,0.009894867037724131
DNN ProtBERT,1e-21,1.1.1.103,31,1.0,0.0461538461538461
DNN ProtBERT,1e-21,1.1.1.107,14,0.6153846153846153,0.17094017094017083
DNN ProtBERT,1e-21,1.1.1.127,14,0.88,0.03384615384615386
DNN ProtBERT,1e-21,1.1.1.132,14,0.888888888888889,0.08888888888888902
DNN ProtBERT,1e-21,1.1.1.14,14,0.4,0.08000000000000002
DNN ProtBERT,1e-21,1.1.1.140,14,0.8,0.014285714285714346
DNN ProtBERT,1e-21,1.1.1.179,13,0.8799999999999999,0.13925925925925908
DNN ProtBERT,1e-21,1.1.1.184,14,0.8,0.050000000000000044
DNN ProtBERT,1e-21,1.1.1.195,19,0.8108108108108109,0.08353808353808356
DNN ProtBERT,1e-21,1.1.1.2,14,0.8333333333333333,0.11333333333333317
DNN ProtBERT,1e-21,1.1.1.203,14,0.9333333333333333,0.06666666666666676
DNN ProtBERT,1e-21,1.1.1.218,14,0.88,0.07999999999999996
DNN ProtBERT,1e-21,1.1.1.22,51,0.9696969696969697,0.010513296227581903
DNN ProtBERT,1e-21,1.1.1.269,14,0.5217391304347826,0.04173913043478267
DNN ProtBERT,1e-21,1.1.1.274,14,0.4444444444444445,0.07407407407407407
DNN ProtBERT,1e-21,1.1.1.281,14,0.6086956521739131,0.037267080745341685
DNN ProtBERT,1e-21,1.1.1.292,14,0.4444444444444445,0.009661835748792313
DNN ProtBERT,1e-21,1.1.1.30,14,0.923076923076923,0.03418803418803407
DNN ProtBERT,1e-21,1.1.1.300,15,0.9285714285714286,0.08986175115207373
DNN ProtBERT,1e-21,1.1.1.301,14,0.64,0.19555555555555554
DNN ProtBERT,1e-21,1.1.1.304,14,0.8333333333333333,0.0641025641025641
DNN ProtBERT,1e-21,1.1.1.31,14,0.8333333333333333,0.11904761904761896
DNN ProtBERT,1e-21,1.1.1.313,14,0.8,0.16000000000000003
DNN ProtBERT,1e-21,1.1.1.317,15,0.8235294117647058,0.011029411764705843
DNN ProtBERT,1e-21,1.1.1.330,23,0.9777777777777777,0.04160756501182039
DNN ProtBERT,1e-21,1.1.1.336,14,0.9655172413793104,0.07662835249042144
DNN ProtBERT,1e-21,1.1.1.343,14,0.9032258064516129,0.06451612903225801
DNN ProtBERT,1e-21,1.1.1.346,14,0.64,0.22333333333333338
DNN ProtBERT,1e-21,1.1.1.370,14,0.7200000000000001,0.053333333333333455
DNN ProtBERT,1e-21,1.1.1.371,14,0.8275862068965518,0.1609195402298852
DNN ProtBERT,1e-21,1.1.1.40,18,0.9142857142857143,0.025396825396825418
DNN ProtBERT,1e-21,1.1.1.408,14,0.8125000000000001,0.10282258064516148
DNN ProtBERT,1e-21,1.1.1.48,14,0.88,0.046666666666666745
DNN ProtBERT,1e-21,1.1.1.51,14,0.7407407407407408,0.1693121693121694
DNN ProtBERT,1e-21,1.1.1.53,18,0.7906976744186047,0.05600379686758428
DNN ProtBERT,1e-21,1.1.1.56,14,0.7272727272727273,0.031620553359683834
DNN ProtBERT,1e-21,1.1.1.57,14,0.896551724137931,0.11083743842364535
DNN ProtBERT,1e-21,1.1.1.6,13,0.9600000000000001,0.03692307692307695
DNN ProtBERT,1e-21,1.1.1.65,14,0.782608695652174,0.11594202898550732
DNN ProtBERT,1e-21,1.1.1.67,14,0.9285714285714286,0.07142857142857151
DNN ProtBERT,1e-21,1.1.1.69,14,0.8275862068965518,0.05339265850945507
DNN ProtBERT,1e-21,1.1.1.79,17,0.8484848484848485,0.05901116427432229
DNN ProtBERT,1e-21,1.1.1.81,19,0.8648648648648649,0.04435204435204443
DNN ProtBERT,1e-21,1.1.1.82,14,0.888888888888889,0.07407407407407418
DNN ProtBERT,1e-21,1.1.1.83,15,0.8387096774193549,0.02620967741935487
DNN ProtBERT,1e-21,1.1.1.86,145,0.9795918367346937,0.007369614512471534
DNN ProtBERT,1e-21,1.1.1.88,14,1.0,0.03703703703703698
DNN ProtBERT,1e-21,1.1.1.9,16,0.8387096774193549,0.12442396313364057
DNN ProtBERT,1e-21,1.1.1.95,20,0.7499999999999999,0.0071428571428570065
DNN ProtBERT,1e-21,1.1.2.4,19,0.8095238095238095,0.04029304029304037
DNN ProtBERT,1e-21,1.1.3.15,50,0.7441860465116279,0.008553862603582041
DNN ProtBERT,1e-21,1.1.3.37,15,1.0,0.032258064516129004
DNN ProtBERT,1e-21,1.1.3.46,19,0.8292682926829269,0.029268292682926855
DNN ProtBERT,1e-21,1.1.3.8,20,0.9743589743589743,0.02197802197802201
DNN ProtBERT,1e-21,1.1.5.2,14,0.8461538461538461,0.031339031339031376
DNN ProtBERT,1e-21,1.1.99.29,14,0.9285714285714286,0.05357142857142849
DNN ProtBERT,1e-21,1.1.99.31,14,0.8125000000000001,0.012500000000000178
DNN ProtBERT,1e-21,1.11.1.10,15,0.64,0.040000000000000036
DNN ProtBERT,1e-21,1.11.1.11,14,0.9655172413793104,0.0025542784163473664
DNN ProtBERT,1e-21,1.11.1.26,14,1.0,0.03448275862068961
DNN ProtBERT,1e-21,1.11.1.7,59,0.8518518518518519,0.036317871269327506
DNN ProtBERT,1e-21,1.11.1.8,14,0.962962962962963,0.03439153439153442
DNN ProtBERT,1e-21,1.11.1.9,21,0.8500000000000001,0.050000000000000044
DNN ProtBERT,1e-21,1.12.7.2,15,0.8148148148148148,0.09481481481481469
DNN ProtBERT,1e-21,1.12.98.4,14,0.8571428571428571,0.02955665024630527
DNN ProtBERT,1e-21,1.13.11.15,14,0.9655172413793104,0.036945812807881784
DNN ProtBERT,1e-21,1.13.11.2,14,0.9285714285714286,0.03201970443349755
DNN ProtBERT,1e-21,1.13.11.27,34,1.0,0.07936507936507942
DNN ProtBERT,1e-21,1.13.11.37,14,0.9333333333333333,0.06666666666666676
DNN ProtBERT,1e-21,1.13.11.39,13,0.608695652173913,0.0253623188405796
DNN ProtBERT,1e-21,1.13.11.57,15,0.967741935483871,0.07885304659498205
DNN ProtBERT,1e-21,1.13.11.60,14,1.0,0.03703703703703698
DNN ProtBERT,1e-21,1.13.11.8,14,0.962962962962963,0.05973715651135014
DNN ProtBERT,1e-21,1.13.12.16,26,0.9454545454545454,0.060839160839160855
DNN ProtBERT,1e-21,1.13.12.19,18,0.8387096774193548,0.15120967741935465
DNN ProtBERT,1e-21,1.13.12.7,18,1.0,0.20930232558139528
DNN ProtBERT,1e-21,1.14.11.4,14,0.962962962962963,0.03439153439153442
DNN ProtBERT,1e-21,1.14.11.8,14,1.0,0.03448275862068961
DNN ProtBERT,1e-21,1.14.11.9,14,0.7200000000000001,0.1485714285714287
DNN ProtBERT,1e-21,1.14.12.1,14,0.7857142857142857,0.23399014778325133
DNN ProtBERT,1e-21,1.14.12.10,16,0.7647058823529411,0.14932126696832582
DNN ProtBERT,1e-21,1.14.12.18,16,0.7272727272727272,0.03977272727272718
DNN ProtBERT,1e-21,1.14.13.113,17,0.5625,0.0625
DNN ProtBERT,1e-21,1.14.13.114,17,0.4666666666666667,0.07777777777777778
DNN ProtBERT,1e-21,1.14.13.131,18,0.9473684210526316,0.09022556390977454
DNN ProtBERT,1e-21,1.14.13.196,18,0.9142857142857143,0.025396825396825418
DNN ProtBERT,1e-21,1.14.13.2,32,0.8999999999999999,0.018644067796610098
DNN ProtBERT,1e-21,1.14.13.20,15,0.7407407407407408,0.120051085568327
DNN ProtBERT,1e-21,1.14.13.208,18,0.9714285714285714,0.026984126984127
DNN ProtBERT,1e-21,1.14.13.22,15,0.4000000000000001,0.16470588235294126
DNN ProtBERT,1e-21,1.14.13.227,16,0.967741935483871,0.03440860215053765
DNN ProtBERT,1e-21,1.14.13.50,15,0.4117647058823529,0.0669371196754564
DNN ProtBERT,1e-21,1.14.13.8,17,0.8421052631578947,0.04210526315789476
DNN ProtBERT,1e-21,1.14.13.83,19,1.0,0.027027027027026973
DNN ProtBERT,1e-21,1.14.13.84,18,0.6341463414634146,0.163558106169297
DNN ProtBERT,1e-21,1.14.13.92,17,0.7500000000000001,0.1250000000000001
DNN ProtBERT,1e-21,1.14.14.10,14,0.8275862068965518,0.0040567951318459805
DNN ProtBERT,1e-21,1.14.14.12,14,0.962962962962963,0.03439153439153442
DNN ProtBERT,1e-21,1.14.14.18,27,0.9411764705882353,0.015250544662309351
DNN ProtBERT,1e-21,1.14.14.21,15,0.967741935483871,0.03440860215053765
DNN ProtBERT,1e-21,1.14.15.21,25,0.9583333333333334,0.01715686274509809
DNN ProtBERT,1e-21,1.14.15.3,19,0.9473684210526315,0.028449502133712556
DNN ProtBERT,1e-21,1.14.15.6,19,0.9444444444444444,0.017615176151761558
DNN ProtBERT,1e-21,1.14.16.1,28,0.9824561403508771,0.09356725146198819
DNN ProtBERT,1e-21,1.14.18.3,14,0.8387096774193549,0.06451612903225812
DNN ProtBERT,1e-21,1.14.19.1,25,0.8749999999999999,0.005434782608695565
DNN ProtBERT,1e-21,1.14.19.2,16,0.8823529411764706,0.025210084033613356
DNN ProtBERT,1e-21,1.14.19.21,13,1.0,0.03703703703703698
DNN ProtBERT,1e-21,1.14.19.3,14,0.8666666666666666,0.06666666666666665
DNN ProtBERT,1e-21,1.14.99.39,14,0.88,0.07999999999999996
DNN ProtBERT,1e-21,1.17.1.5,14,0.6666666666666666,0.07407407407407396
DNN ProtBERT,1e-21,1.17.2.1,15,0.8275862068965518,0.11790878754171319
DNN ProtBERT,1e-21,1.17.4.4,14,1.0,0.03448275862068961
DNN ProtBERT,1e-21,1.18.1.2,55,0.9719626168224299,0.00832625318606628
DNN ProtBERT,1e-21,1.2.1.10,59,0.9914529914529915,0.00840214399536432
DNN ProtBERT,1e-21,1.2.1.16,14,0.5714285714285714,0.15476190476190477
DNN ProtBERT,1e-21,1.2.1.19,15,0.7586206896551724,0.02177858439201452
DNN ProtBERT,1e-21,1.2.1.22,14,0.6086956521739131,0.07536231884057976
DNN ProtBERT,1e-21,1.2.1.26,14,0.56,0.021538461538461617
DNN ProtBERT,1e-21,1.2.1.32,14,0.7741935483870968,0.12903225806451613
DNN ProtBERT,1e-21,1.2.1.38,133,1.0,0.0037735849056603765
DNN ProtBERT,1e-21,1.2.1.39,15,0.8571428571428571,0.018433179723502224
DNN ProtBERT,1e-21,1.2.1.4,14,0.6428571428571429,0.07142857142857151
DNN ProtBERT,1e-21,1.2.1.73,14,0.7999999999999999,0.014285714285714235
DNN ProtBERT,1e-21,1.2.1.76,14,0.88,0.02285714285714291
DNN ProtBERT,1e-21,1.2.1.79,14,0.4444444444444445,0.030651340996168563
DNN ProtBERT,1e-21,1.2.1.8,42,0.9285714285714286,0.09136212624584716
DNN ProtBERT,1e-21,1.2.1.85,14,0.8387096774193549,0.17204301075268824
DNN ProtBERT,1e-21,1.2.3.1,19,0.8717948717948718,0.0146520146520146
DNN ProtBERT,1e-21,1.2.4.2,22,1.0,0.06666666666666676
DNN ProtBERT,1e-21,1.2.5.2,21,0.6285714285714286,0.0880308880308881
DNN ProtBERT,1e-21,1.2.5.3,28,0.6122448979591837,0.11224489795918369
DNN ProtBERT,1e-21,1.2.7.11,23,0.7727272727272727,0.045454545454545525
DNN ProtBERT,1e-21,1.2.7.4,21,0.8372093023255814,0.13132694938440503
DNN ProtBERT,1e-21,1.20.4.4,24,0.9600000000000001,0.05433962264150949
DNN ProtBERT,1e-21,1.20.9.1,17,0.9444444444444444,0.04121863799283154
DNN ProtBERT,1e-21,1.3.1.106,14,0.6451612903225806,0.024471635150166815
DNN ProtBERT,1e-21,1.3.1.108,13,0.7692307692307693,0.010610079575596898
DNN ProtBERT,1e-21,1.3.1.12,44,0.763157894736842,0.040935672514619714
DNN ProtBERT,1e-21,1.3.1.28,13,0.7826086956521738,0.032608695652173725
DNN ProtBERT,1e-21,1.3.1.32,13,0.888888888888889,0.022222222222222365
DNN ProtBERT,1e-21,1.3.1.43,15,0.5499999999999999,0.004545454545454519
DNN ProtBERT,1e-21,1.3.1.44,14,0.8484848484848484,0.0984848484848484
DNN ProtBERT,1e-21,1.3.1.45,14,0.7272727272727273,0.06060606060606066
DNN ProtBERT,1e-21,1.3.1.6,14,0.923076923076923,0.0954907161803712
DNN ProtBERT,1e-21,1.3.1.74,25,0.45714285714285713,0.03609022556390973
DNN ProtBERT,1e-21,1.3.1.85,14,0.7647058823529412,0.03137254901960784
DNN ProtBERT,1e-21,1.3.1.87,14,0.5,0.13636363636363635
DNN ProtBERT,1e-21,1.3.1.9,47,0.9318181818181819,0.007086999022482887
DNN ProtBERT,1e-21,1.3.1.95,14,0.8,0.07272727272727275
DNN ProtBERT,1e-21,1.3.3.15,19,0.9,0.12222222222222223
DNN ProtBERT,1e-21,1.3.3.4,22,0.8837209302325582,0.05763397371081902
DNN ProtBERT,1e-21,1.3.7.8,15,1.0,0.0625
DNN ProtBERT,1e-21,1.3.8.3,17,0.7317073170731708,0.12059620596205956
DNN ProtBERT,1e-21,1.3.8.8,20,0.7428571428571429,0.02857142857142858
DNN ProtBERT,1e-21,1.3.98.1,19,0.7894736842105263,0.011695906432748537
DNN ProtBERT,1e-21,1.3.98.3,43,1.0,0.011494252873563204
DNN ProtBERT,1e-21,1.3.99.16,23,0.7906976744186046,0.03514211886304908
DNN ProtBERT,1e-21,1.3.99.33,17,0.9444444444444444,0.049707602339181256
DNN ProtBERT,1e-21,1.4.1.13,25,0.5853658536585366,0.039911308203991136
DNN ProtBERT,1e-21,1.4.1.2,17,0.9032258064516129,0.04608294930875578
DNN ProtBERT,1e-21,1.4.1.3,22,0.8780487804878049,0.028048780487804903
DNN ProtBERT,1e-21,1.4.3.19,14,0.8666666666666666,0.027956989247311714
DNN ProtBERT,1e-21,1.4.3.21,20,0.9743589743589743,0.0269905533063427
DNN ProtBERT,1e-21,1.4.3.3,14,0.962962962962963,0.03988603988604
DNN ProtBERT,1e-21,1.4.9.1,24,0.9130434782608695,0.015084294587400127
DNN ProtBERT,1e-21,1.4.99.6,14,0.75,0.10999999999999999
DNN ProtBERT,1e-21,1.5.1.20,39,0.8974358974358975,0.017435897435897574
DNN ProtBERT,1e-21,1.5.1.25,14,1.0,0.03448275862068961
DNN ProtBERT,1e-21,1.5.1.30,14,0.75,0.029999999999999916
DNN ProtBERT,1e-21,1.5.1.36,14,0.6923076923076924,0.146853146853147
DNN ProtBERT,1e-21,1.5.1.42,18,0.7272727272727272,0.04306220095693769
DNN ProtBERT,1e-21,1.5.1.43,14,0.896551724137931,0.029885057471264465
DNN ProtBERT,1e-21,1.5.3.6,18,0.9714285714285714,0.18354978354978368
DNN ProtBERT,1e-21,1.5.8.3,24,0.5454545454545454,0.10643015521064292
DNN ProtBERT,1e-21,1.5.8.4,29,0.7619047619047619,0.07440476190476186
DNN ProtBERT,1e-21,1.5.98.2,18,1.0,0.05555555555555558
DNN ProtBERT,1e-21,1.6.1.1,16,0.9333333333333333,0.050980392156862786
DNN ProtBERT,1e-21,1.6.2.2,38,1.0,0.03896103896103886
DNN ProtBERT,1e-21,1.6.3.1,18,0.9090909090909091,0.051948051948051965
DNN ProtBERT,1e-21,1.6.5.4,14,0.962962962962963,0.03439153439153442
DNN ProtBERT,1e-21,1.6.5.5,15,0.6153846153846153,0.01538461538461533
DNN ProtBERT,1e-21,1.6.5.9,15,0.9333333333333333,0.024242424242424288
DNN ProtBERT,1e-21,1.7.1.13,54,1.0,0.00917431192660556
DNN ProtBERT,1e-21,1.7.1.4,14,0.3846153846153846,0.014245014245014176
DNN ProtBERT,1e-21,1.7.1.6,15,0.8749999999999999,0.12499999999999978
DNN ProtBERT,1e-21,1.7.7.1,19,0.8947368421052632,0.06546854942233626
DNN ProtBERT,1e-21,1.8.1.7,17,0.9090909090909091,0.02020202020202022
DNN ProtBERT,1e-21,1.8.2.3,25,0.8749999999999999,0.04166666666666663
DNN ProtBERT,1e-21,1.8.3.2,22,0.9523809523809523,0.052380952380952306
DNN ProtBERT,1e-21,1.8.4.12,67,0.9924812030075187,0.037935748462064045
DNN ProtBERT,1e-21,1.8.4.2,14,0.962962962962963,0.07407407407407407
DNN ProtBERT,1e-21,1.8.5.2,23,1.0,0.06976744186046513
DNN ProtBERT,1e-21,1.97.1.4,15,0.9375,0.04094827586206895
DNN ProtBERT,1e-21,2.1.1.100,15,1.0,0.032258064516129004
DNN ProtBERT,1e-21,2.1.1.104,15,0.888888888888889,0.11965811965811979
DNN ProtBERT,1e-21,2.1.1.107,15,0.967741935483871,0.17826825127334467
DNN ProtBERT,1e-21,2.1.1.11,15,0.9655172413793104,0.03218390804597704
DNN ProtBERT,1e-21,2.1.1.131,15,0.8571428571428571,0.044642857142857095
DNN ProtBERT,1e-21,2.1.1.132,15,0.896551724137931,0.08173690932311628
DNN ProtBERT,1e-21,2.1.1.133,15,0.896551724137931,0.029885057471264354
DNN ProtBERT,1e-21,2.1.1.184,15,0.8125,0.024621212121212266
DNN ProtBERT,1e-21,2.1.1.185,15,0.9333333333333333,0.08484848484848484
DNN ProtBERT,1e-21,2.1.1.187,15,0.846153846153846,0.06043956043956045
DNN ProtBERT,1e-21,2.1.1.190,15,1.0,0.0625
