method,threshold,EC number,Number of positives,F1 score,Difference of F1 score
DNN ESM1b - BLASTp,1e-21,1.1.1.192,14,0.8148148148148148,-0.2061191626409017
DNN ESM1b - BLASTp,1e-21,1.1.1.193,14,0.9333333333333333,-0.07619047619047625
DNN ESM1b - BLASTp,1e-21,1.1.1.202,14,0.7407407407407408,-0.031063321385902176
DNN ESM1b - BLASTp,1e-21,1.1.1.21,14,0.8148148148148148,-0.12731481481481466
DNN ESM1b - BLASTp,1e-21,1.1.1.215,14,0.7200000000000001,-0.13666666666666671
DNN ESM1b - BLASTp,1e-21,1.1.1.219,13,0.8461538461538461,-0.0461538461538461
DNN ESM1b - BLASTp,1e-21,1.1.1.244,14,0.6206896551724138,-0.0053050397877985045
DNN ESM1b - BLASTp,1e-21,1.1.1.26,14,0.7272727272727273,-0.11188811188811199
DNN ESM1b - BLASTp,1e-21,1.1.1.262,53,0.9306930693069307,-0.044095131162600776
DNN ESM1b - BLASTp,1e-21,1.1.1.268,14,0.3333333333333333,-0.0980392156862745
DNN ESM1b - BLASTp,1e-21,1.1.1.27,77,0.9668874172185431,-0.006887417218543024
DNN ESM1b - BLASTp,1e-21,1.1.1.270,14,0.896551724137931,-0.029885057471264465
DNN ESM1b - BLASTp,1e-21,1.1.1.272,14,0.7200000000000001,-0.08363636363636373
DNN ESM1b - BLASTp,1e-21,1.1.1.276,14,0.3333333333333333,-0.017543859649122806
DNN ESM1b - BLASTp,1e-21,1.1.1.28,14,0.8125000000000001,-0.12284482758620707
DNN ESM1b - BLASTp,1e-21,1.1.1.284,18,0.9473684210526316,-0.0029239766081872176
DNN ESM1b - BLASTp,1e-21,1.1.1.29,14,0.5714285714285714,-0.0714285714285714
DNN ESM1b - BLASTp,1e-21,1.1.1.290,40,0.9873417721518987,-0.025316455696202445
DNN ESM1b - BLASTp,1e-21,1.1.1.292,14,0.43478260869565216,-0.05383022774327123
DNN ESM1b - BLASTp,1e-21,1.1.1.298,14,0.8461538461538461,-0.031339031339031376
DNN ESM1b - BLASTp,1e-21,1.1.1.302,14,0.9285714285714286,-0.11607142857142849
DNN ESM1b - BLASTp,1e-21,1.1.1.307,14,0.9032258064516129,-0.16248506571087207
DNN ESM1b - BLASTp,1e-21,1.1.1.310,14,0.75,-0.0576923076923076
DNN ESM1b - BLASTp,1e-21,1.1.1.320,14,1.0,-0.03703703703703698
DNN ESM1b - BLASTp,1e-21,1.1.1.328,14,0.8571428571428571,-0.01098901098901095
DNN ESM1b - BLASTp,1e-21,1.1.1.338,15,0.9655172413793104,-0.09885057471264369
DNN ESM1b - BLASTp,1e-21,1.1.1.34,35,0.9859154929577464,-0.0004082465809348568
DNN ESM1b - BLASTp,1e-21,1.1.1.340,14,0.7999999999999999,-0.1103448275862069
DNN ESM1b - BLASTp,1e-21,1.1.1.35,35,0.9705882352941176,-0.04751131221719462
DNN ESM1b - BLASTp,1e-21,1.1.1.36,13,0.9285714285714286,-0.03968253968253965
DNN ESM1b - BLASTp,1e-21,1.1.1.361,14,0.88,-0.24363636363636365
DNN ESM1b - BLASTp,1e-21,1.1.1.370,14,0.6666666666666666,-0.08333333333333326
DNN ESM1b - BLASTp,1e-21,1.1.1.385,14,0.43750000000000006,-0.1975000000000001
DNN ESM1b - BLASTp,1e-21,1.1.1.388,14,0.9285714285714286,-0.03201970443349755
DNN ESM1b - BLASTp,1e-21,1.1.1.41,14,0.9655172413793104,-0.15070242656449562
DNN ESM1b - BLASTp,1e-21,1.1.1.42,49,0.98989898989899,-0.0324521813883516
DNN ESM1b - BLASTp,1e-21,1.1.1.44,42,0.9382716049382716,-0.0015627441787778862
DNN ESM1b - BLASTp,1e-21,1.1.1.47,43,0.5454545454545454,-0.045454545454545414
DNN ESM1b - BLASTp,1e-21,1.1.1.6,13,0.9230769230769231,-0.043076923076923235
DNN ESM1b - BLASTp,1e-21,1.1.1.60,14,0.6666666666666667,-0.06666666666666665
DNN ESM1b - BLASTp,1e-21,1.1.1.77,14,0.8275862068965518,-0.08684546615581101
DNN ESM1b - BLASTp,1e-21,1.1.1.8,20,1.0,-0.02564102564102566
DNN ESM1b - BLASTp,1e-21,1.1.1.81,19,0.8205128205128205,-0.042735042735042694
DNN ESM1b - BLASTp,1e-21,1.1.1.85,105,0.9903846153846153,-0.024530956848029972
DNN ESM1b - BLASTp,1e-21,1.1.1.87,14,0.9333333333333333,-0.2436781609195403
DNN ESM1b - BLASTp,1e-21,1.1.1.9,16,0.7142857142857143,-0.04761904761904767
DNN ESM1b - BLASTp,1e-21,1.1.1.90,14,0.9655172413793104,-0.10837438423645329
DNN ESM1b - BLASTp,1e-21,1.1.1.91,14,0.8571428571428571,-0.08294930875576034
DNN ESM1b - BLASTp,1e-21,1.1.1.93,15,0.7142857142857142,-0.13364055299539168
DNN ESM1b - BLASTp,1e-21,1.1.1.94,160,1.0,-0.0031152647975078995
DNN ESM1b - BLASTp,1e-21,1.1.2.3,20,0.7777777777777777,-0.11111111111111116
DNN ESM1b - BLASTp,1e-21,1.1.2.7,20,0.9743589743589743,-0.04752970606629148
DNN ESM1b - BLASTp,1e-21,1.1.2.8,19,0.761904761904762,-0.09523809523809523
DNN ESM1b - BLASTp,1e-21,1.1.3.15,50,0.7356321839080459,-0.00392486683487514
DNN ESM1b - BLASTp,1e-21,1.1.3.20,27,0.9629629629629629,-0.017508417508417473
DNN ESM1b - BLASTp,1e-21,1.1.3.21,17,0.8888888888888888,-0.10101010101010088
DNN ESM1b - BLASTp,1e-21,1.1.3.37,15,0.967741935483871,-0.06451612903225812
DNN ESM1b - BLASTp,1e-21,1.1.3.41,16,0.9333333333333333,-0.05833333333333335
DNN ESM1b - BLASTp,1e-21,1.1.3.8,20,0.9523809523809523,-0.03346203346203347
DNN ESM1b - BLASTp,1e-21,1.1.5.2,14,0.8148148148148148,-0.04558404558404561
DNN ESM1b - BLASTp,1e-21,1.1.5.3,52,0.9423076923076923,-0.10020242914979749
DNN ESM1b - BLASTp,1e-21,1.1.5.4,52,1.0,-0.009708737864077777
DNN ESM1b - BLASTp,1e-21,1.1.5.8,14,0.923076923076923,-0.22742474916387956
DNN ESM1b - BLASTp,1e-21,1.1.9.1,23,0.782608695652174,-0.03260869565217406
DNN ESM1b - BLASTp,1e-21,1.1.98.2,21,0.9047619047619048,-0.004761904761904745
DNN ESM1b - BLASTp,1e-21,1.1.99.1,54,0.8823529411764706,-0.013666072489601833
DNN ESM1b - BLASTp,1e-21,1.1.99.3,17,0.8125,-0.08522727272727282
DNN ESM1b - BLASTp,1e-21,1.1.99.31,14,0.7999999999999999,-0.04999999999999993
DNN ESM1b - BLASTp,1e-21,1.10.3.1,14,0.9333333333333333,-0.10574712643678152
DNN ESM1b - BLASTp,1e-21,1.10.3.11,14,0.9655172413793104,-0.0025542784163473664
DNN ESM1b - BLASTp,1e-21,1.10.3.3,15,0.9655172413793104,-0.036945812807881784
DNN ESM1b - BLASTp,1e-21,1.11.1.11,14,0.962962962962963,-0.029629629629629672
DNN ESM1b - BLASTp,1e-21,1.11.1.21,84,1.0,-0.0059880239520957446
DNN ESM1b - BLASTp,1e-21,1.11.1.25,15,1.0,-0.15384615384615397
DNN ESM1b - BLASTp,1e-21,1.11.2.1,23,0.9583333333333334,-0.09469696969696972
DNN ESM1b - BLASTp,1e-21,1.12.1.2,17,0.8387096774193549,-0.11143695014662769
DNN ESM1b - BLASTp,1e-21,1.12.1.3,15,0.8235294117647058,-0.22352941176470587
DNN ESM1b - BLASTp,1e-21,1.12.2.1,15,0.8387096774193549,-0.0800889877641825
DNN ESM1b - BLASTp,1e-21,1.12.5.1,15,0.9032258064516129,-0.1446051167964405
DNN ESM1b - BLASTp,1e-21,1.12.98.1,15,0.9333333333333333,-0.06666666666666665
DNN ESM1b - BLASTp,1e-21,1.12.98.3,15,0.8571428571428571,-0.16149068322981353
DNN ESM1b - BLASTp,1e-21,1.12.99.6,13,0.8461538461538461,-0.09615384615384603
DNN ESM1b - BLASTp,1e-21,1.13.11.1,14,0.6666666666666666,-0.026666666666666616
DNN ESM1b - BLASTp,1e-21,1.13.11.11,54,0.9906542056074767,-0.009522130135778628
DNN ESM1b - BLASTp,1e-21,1.13.11.16,17,1.0,-0.030303030303030276
DNN ESM1b - BLASTp,1e-21,1.13.11.24,20,1.0,-0.02564102564102566
DNN ESM1b - BLASTp,1e-21,1.13.11.45,14,0.9333333333333333,-0.03010752688172047
DNN ESM1b - BLASTp,1e-21,1.13.11.52,14,0.9655172413793104,-0.036945812807881784
DNN ESM1b - BLASTp,1e-21,1.13.11.57,15,0.888888888888889,-0.031746031746031855
DNN ESM1b - BLASTp,1e-21,1.13.11.63,14,0.923076923076923,-0.08974358974358976
DNN ESM1b - BLASTp,1e-21,1.13.11.8,14,0.9032258064516129,-0.11534701857282503
DNN ESM1b - BLASTp,1e-21,1.13.12.4,20,0.8780487804878048,-0.0447154471544714
DNN ESM1b - BLASTp,1e-21,1.13.99.1,16,1.0,-0.10344827586206895
DNN ESM1b - BLASTp,1e-21,1.14.11.1,14,0.9655172413793104,-0.036945812807881784
DNN ESM1b - BLASTp,1e-21,1.14.11.16,14,0.962962962962963,-0.14814814814814825
DNN ESM1b - BLASTp,1e-21,1.14.11.2,49,1.0,-0.03157894736842104
DNN ESM1b - BLASTp,1e-21,1.14.11.20,14,0.9032258064516129,-0.05474095796676448
DNN ESM1b - BLASTp,1e-21,1.14.11.53,14,1.0,-0.03703703703703698
DNN ESM1b - BLASTp,1e-21,1.14.11.67,26,0.9615384615384616,-0.0015384615384614886
DNN ESM1b - BLASTp,1e-21,1.14.11.7,14,1.0,-0.03703703703703698
DNN ESM1b - BLASTp,1e-21,1.14.12.13,19,0.4666666666666667,-0.14408602150537636
DNN ESM1b - BLASTp,1e-21,1.14.12.17,56,0.9909909909909909,-0.03771996295360769
DNN ESM1b - BLASTp,1e-21,1.14.12.18,16,0.6875,-0.09926470588235292
DNN ESM1b - BLASTp,1e-21,1.14.12.19,17,0.717948717948718,-0.00366300366300365
DNN ESM1b - BLASTp,1e-21,1.14.12.7,17,0.6857142857142857,-0.04055299539170509
DNN ESM1b - BLASTp,1e-21,1.14.13.1,19,0.6111111111111113,-0.2240143369175629
DNN ESM1b - BLASTp,1e-21,1.14.13.107,16,0.6923076923076923,-0.12087912087912078
DNN ESM1b - BLASTp,1e-21,1.14.13.113,17,0.5,-0.15714285714285714
DNN ESM1b - BLASTp,1e-21,1.14.13.114,17,0.3888888888888889,-0.0763888888888889
DNN ESM1b - BLASTp,1e-21,1.14.13.196,18,0.8888888888888888,-0.1010101010101011
DNN ESM1b - BLASTp,1e-21,1.14.13.2,32,0.8813559322033898,-0.010388190267905828
DNN ESM1b - BLASTp,1e-21,1.14.13.22,15,0.23529411764705882,-0.08714596949891068
DNN ESM1b - BLASTp,1e-21,1.14.13.227,16,0.9333333333333333,-0.024242424242424288
DNN ESM1b - BLASTp,1e-21,1.14.13.239,18,0.9714285714285714,-0.030252100840336138
DNN ESM1b - BLASTp,1e-21,1.14.13.24,18,0.5882352941176471,-0.14379084967320266
DNN ESM1b - BLASTp,1e-21,1.14.13.25,15,0.7142857142857142,-0.07142857142857129
DNN ESM1b - BLASTp,1e-21,1.14.13.38,18,0.6153846153846153,-0.15824175824175818
DNN ESM1b - BLASTp,1e-21,1.14.13.39,35,0.9705882352941176,-0.04751131221719462
DNN ESM1b - BLASTp,1e-21,1.14.13.59,25,0.9803921568627451,-0.0008003201280512018
DNN ESM1b - BLASTp,1e-21,1.14.13.7,17,0.7741935483870968,-0.15350389321468283
DNN ESM1b - BLASTp,1e-21,1.14.13.82,14,0.7142857142857143,-0.098901098901099
DNN ESM1b - BLASTp,1e-21,1.14.13.9,39,0.9610389610389611,-0.01367053998632961
DNN ESM1b - BLASTp,1e-21,1.14.14.1,81,0.860759493670886,-0.02204981625153113
DNN ESM1b - BLASTp,1e-21,1.14.14.12,14,0.9285714285714286,-0.03201970443349755
DNN ESM1b - BLASTp,1e-21,1.14.14.17,31,1.0,-0.016393442622950838
DNN ESM1b - BLASTp,1e-21,1.14.14.23,14,1.0,-0.03703703703703698
DNN ESM1b - BLASTp,1e-21,1.14.14.3,19,0.8292682926829269,-0.12926829268292694
DNN ESM1b - BLASTp,1e-21,1.14.14.46,14,0.8148148148148148,-0.07407407407407396
DNN ESM1b - BLASTp,1e-21,1.14.14.47,14,0.9655172413793104,-0.03218390804597704
DNN ESM1b - BLASTp,1e-21,1.14.14.5,25,1.0,-0.019607843137254943
DNN ESM1b - BLASTp,1e-21,1.14.15.30,20,0.9500000000000001,-0.07820512820512826
DNN ESM1b - BLASTp,1e-21,1.14.15.32,22,0.888888888888889,-0.03782505910165479
DNN ESM1b - BLASTp,1e-21,1.14.15.7,19,0.972972972972973,-0.13086770981507834
DNN ESM1b - BLASTp,1e-21,1.14.16.2,18,0.9714285714285714,-0.06233766233766236
DNN ESM1b - BLASTp,1e-21,1.14.16.4,14,0.962962962962963,-0.03439153439153442
DNN ESM1b - BLASTp,1e-21,1.14.17.4,21,1.0,-0.07692307692307698
DNN ESM1b - BLASTp,1e-21,1.14.18.1,38,0.9295774647887324,-0.031026740151051335
DNN ESM1b - BLASTp,1e-21,1.14.19.18,14,1.0,-0.09677419354838712
DNN ESM1b - BLASTp,1e-21,1.14.99.44,14,0.6666666666666667,-0.1282051282051283
DNN ESM1b - BLASTp,1e-21,1.16.1.1,22,0.9777777777777777,-0.04444444444444451
DNN ESM1b - BLASTp,1e-21,1.16.3.1,40,0.9620253164556962,-0.014656895403064585
DNN ESM1b - BLASTp,1e-21,1.17.1.9,24,0.888888888888889,-0.0793650793650793
DNN ESM1b - BLASTp,1e-21,1.17.4.2,21,0.8205128205128205,-0.11781011781011785
DNN ESM1b - BLASTp,1e-21,1.17.5.2,18,0.7878787878787877,-0.08199643493761122
DNN ESM1b - BLASTp,1e-21,1.17.7.1,14,0.923076923076923,-0.04307692307692301
DNN ESM1b - BLASTp,1e-21,1.18.1.2,55,0.9636363636363636,-0.011255411255411296
DNN ESM1b - BLASTp,1e-21,1.18.1.3,18,0.6451612903225806,-0.18362282878411906
DNN ESM1b - BLASTp,1e-21,1.18.1.5,15,0.7741935483870969,-0.08669354838709686
DNN ESM1b - BLASTp,1e-21,1.18.6.1,42,0.975609756097561,-0.03890089533806729
DNN ESM1b - BLASTp,1e-21,1.2.1.11,18,1.0,-0.027027027027026973
DNN ESM1b - BLASTp,1e-21,1.2.1.12,84,0.9820359281437125,-0.03658138268916711
DNN ESM1b - BLASTp,1e-21,1.2.1.18,14,0.962962962962963,-0.08296296296296302
DNN ESM1b - BLASTp,1e-21,1.2.1.19,15,0.7368421052631579,-0.047186932849364815
DNN ESM1b - BLASTp,1e-21,1.2.1.22,14,0.5333333333333333,-0.057142857142857106
DNN ESM1b - BLASTp,1e-21,1.2.1.27,14,0.888888888888889,-0.06130268199233713
DNN ESM1b - BLASTp,1e-21,1.2.1.28,14,0.7407407407407408,-0.04508856682769735
DNN ESM1b - BLASTp,1e-21,1.2.1.3,45,0.8470588235294118,-0.16284829721362226
DNN ESM1b - BLASTp,1e-21,1.2.1.39,15,0.8387096774193549,-0.038709677419354716
DNN ESM1b - BLASTp,1e-21,1.2.1.46,14,0.8484848484848484,-0.009775171065493526
DNN ESM1b - BLASTp,1e-21,1.2.1.5,14,0.8750000000000001,-0.1826923076923077
DNN ESM1b - BLASTp,1e-21,1.2.1.58,14,0.888888888888889,-0.11965811965811979
DNN ESM1b - BLASTp,1e-21,1.2.1.59,22,0.9767441860465117,-0.022198731501057112
DNN ESM1b - BLASTp,1e-21,1.2.1.72,15,1.0,-0.032258064516129004
DNN ESM1b - BLASTp,1e-21,1.2.1.79,14,0.4137931034482759,-0.050156739811912265
DNN ESM1b - BLASTp,1e-21,1.2.1.83,14,1.0,-0.07692307692307698
DNN ESM1b - BLASTp,1e-21,1.2.1.86,14,1.0,-0.09677419354838712
DNN ESM1b - BLASTp,1e-21,1.2.1.9,14,0.8387096774193549,-0.011123470522803047
DNN ESM1b - BLASTp,1e-21,1.2.3.3,20,0.9743589743589743,-0.0269905533063427
DNN ESM1b - BLASTp,1e-21,1.2.4.1,44,0.9545454545454546,-0.04978354978354982
DNN ESM1b - BLASTp,1e-21,1.2.4.4,14,0.888888888888889,-0.05017921146953408
DNN ESM1b - BLASTp,1e-21,1.2.5.1,26,1.0,-0.038461538461538436
DNN ESM1b - BLASTp,1e-21,1.2.7.1,22,0.7317073170731707,-0.06504065040650409
DNN ESM1b - BLASTp,1e-21,1.2.7.12,20,0.9743589743589743,-0.05128205128205121
DNN ESM1b - BLASTp,1e-21,1.2.7.7,21,0.8,-0.13333333333333341
DNN ESM1b - BLASTp,1e-21,1.2.98.1,26,0.8260869565217392,-0.03538928210313452
DNN ESM1b - BLASTp,1e-21,1.21.1.1,15,0.967741935483871,-0.09274193548387111
DNN ESM1b - BLASTp,1e-21,1.21.4.1,20,1.0,-0.024390243902439046
DNN ESM1b - BLASTp,1e-21,1.21.98.1,25,1.0,-0.020408163265306145
DNN ESM1b - BLASTp,1e-21,1.3.1.103,15,0.689655172413793,-0.08965517241379306
DNN ESM1b - BLASTp,1e-21,1.3.1.104,14,0.8571428571428571,-0.05714285714285705
DNN ESM1b - BLASTp,1e-21,1.3.1.106,14,0.6206896551724138,-0.08222811671087538
DNN ESM1b - BLASTp,1e-21,1.3.1.14,34,0.9565217391304348,-0.013664596273291973
DNN ESM1b - BLASTp,1e-21,1.3.1.22,14,0.8750000000000001,-0.017857142857143016
DNN ESM1b - BLASTp,1e-21,1.3.1.25,14,0.962962962962963,-0.03988603988604
DNN ESM1b - BLASTp,1e-21,1.3.1.32,13,0.8666666666666666,-0.080952380952381
DNN ESM1b - BLASTp,1e-21,1.3.1.34,14,0.9285714285714286,-0.03968253968253965
DNN ESM1b - BLASTp,1e-21,1.3.1.42,14,0.7999999999999999,-0.17499999999999982
DNN ESM1b - BLASTp,1e-21,1.3.1.48,14,0.962962962962963,-0.06641123882503197
DNN ESM1b - BLASTp,1e-21,1.3.1.54,14,0.5925925925925927,-0.01194743130227005
DNN ESM1b - BLASTp,1e-21,1.3.1.70,14,0.9333333333333333,-0.0367816091954023
DNN ESM1b - BLASTp,1e-21,1.3.1.75,13,1.0,-0.039999999999999925
DNN ESM1b - BLASTp,1e-21,1.3.1.76,27,0.9454545454545454,-0.04349376114081982
DNN ESM1b - BLASTp,1e-21,1.3.1.84,14,0.8,-0.10769230769230764
DNN ESM1b - BLASTp,1e-21,1.3.1.86,14,0.6153846153846153,-0.3153846153846153
DNN ESM1b - BLASTp,1e-21,1.3.1.89,22,0.9777777777777777,-0.001033591731266048
DNN ESM1b - BLASTp,1e-21,1.3.1.9,47,0.924731182795699,-0.0033828681889574996
DNN ESM1b - BLASTp,1e-21,1.3.1.93,13,1.0,-0.11111111111111105
DNN ESM1b - BLASTp,1e-21,1.3.1.95,14,0.7272727272727273,-0.012987012987012991
DNN ESM1b - BLASTp,1e-21,1.3.3.11,24,1.0,-0.020408163265306145
DNN ESM1b - BLASTp,1e-21,1.3.3.5,14,0.9285714285714286,-0.03201970443349755
DNN ESM1b - BLASTp,1e-21,1.3.3.6,23,0.9583333333333334,-0.10726950354609932
DNN ESM1b - BLASTp,1e-21,1.3.5.2,105,0.9952606635071091,-4.53525023244028e-05
DNN ESM1b - BLASTp,1e-21,1.3.5.6,13,0.8799999999999999,-0.010434782608695459
DNN ESM1b - BLASTp,1e-21,1.3.7.3,14,1.0,-0.03703703703703698
DNN ESM1b - BLASTp,1e-21,1.3.7.5,14,1.0,-0.11111111111111105
DNN ESM1b - BLASTp,1e-21,1.3.7.7,114,1.0,-0.036363636363636376
DNN ESM1b - BLASTp,1e-21,1.3.7.8,15,0.9375,-0.05514705882352944
DNN ESM1b - BLASTp,1e-21,1.3.8.1,26,0.5925925925925927,-0.1037037037037038
DNN ESM1b - BLASTp,1e-21,1.3.8.2,18,0.5454545454545454,-0.31468531468531463
DNN ESM1b - BLASTp,1e-21,1.3.8.7,23,0.5263157894736841,-0.24853801169590634
DNN ESM1b - BLASTp,1e-21,1.3.98.1,19,0.7777777777777778,-0.040935672514619936
DNN ESM1b - BLASTp,1e-21,1.3.99.28,25,0.7272727272727272,-0.09569377990430616
DNN ESM1b - BLASTp,1e-21,1.3.99.29,23,0.6315789473684211,-0.20733652312599687
DNN ESM1b - BLASTp,1e-21,1.3.99.4,21,1.0,-0.023255813953488302
DNN ESM1b - BLASTp,1e-21,1.3.99.5,23,0.8292682926829269,-0.019744483159117365
DNN ESM1b - BLASTp,1e-21,1.4.1.1,26,0.9811320754716981,-0.0007399186089530607
DNN ESM1b - BLASTp,1e-21,1.4.1.11,18,0.9714285714285714,-0.06233766233766236
DNN ESM1b - BLASTp,1e-21,1.4.1.16,18,1.0,-0.02857142857142858
DNN ESM1b - BLASTp,1e-21,1.4.1.23,15,0.9375,-0.04094827586206895
DNN ESM1b - BLASTp,1e-21,1.4.1.24,21,1.0,-0.07317073170731714
DNN ESM1b - BLASTp,1e-21,1.4.1.9,19,0.8888888888888888,-0.11111111111111105
DNN ESM1b - BLASTp,1e-21,1.4.3.1,14,0.88,-0.046666666666666745
DNN ESM1b - BLASTp,1e-21,1.4.3.2,22,0.7999999999999999,-0.09729729729729708
DNN ESM1b - BLASTp,1e-21,1.4.3.3,14,0.923076923076923,-0.05641025641025643
DNN ESM1b - BLASTp,1e-21,1.4.3.4,14,0.6875000000000001,-0.02083333333333348
DNN ESM1b - BLASTp,1e-21,1.4.7.1,21,0.7906976744186046,-0.10648714810281512
DNN ESM1b - BLASTp,1e-21,1.4.9.1,24,0.8979591836734694,-0.004342162396873683
DNN ESM1b - BLASTp,1e-21,1.4.99.5,14,0.689655172413793,-0.0021551724137929273
DNN ESM1b - BLASTp,1e-21,1.4.99.6,14,0.64,-0.07999999999999996
DNN ESM1b - BLASTp,1e-21,1.5.1.2,49,0.98989898989899,-0.020826824950536338
DNN ESM1b - BLASTp,1e-21,1.5.1.25,14,0.9655172413793104,-0.036945812807881784
DNN ESM1b - BLASTp,1e-21,1.5.1.28,14,0.923076923076923,-0.026525198938991967
DNN ESM1b - BLASTp,1e-21,1.5.1.34,14,0.888888888888889,-0.008888888888888946
DNN ESM1b - BLASTp,1e-21,1.5.1.39,14,0.9032258064516129,-0.05707196029776673
DNN ESM1b - BLASTp,1e-21,1.5.1.49,14,0.5294117647058824,-0.0445632798573975
DNN ESM1b - BLASTp,1e-21,1.5.1.5,203,0.9975308641975309,-0.004975032932022283
DNN ESM1b - BLASTp,1e-21,1.5.1.7,14,0.888888888888889,-0.008888888888888946
DNN ESM1b - BLASTp,1e-21,1.5.3.19,20,0.27027027027027023,-0.04804804804804802
DNN ESM1b - BLASTp,1e-21,1.5.5.1,21,1.0,-0.024390243902439046
DNN ESM1b - BLASTp,1e-21,1.5.98.1,17,0.9714285714285714,-0.03392857142857142
DNN ESM1b - BLASTp,1e-21,1.5.99.14,22,0.717948717948718,-0.1774081774081775
DNN ESM1b - BLASTp,1e-21,1.6.5.5,15,0.6,-0.13846153846153847
DNN ESM1b - BLASTp,1e-21,1.6.99.1,16,0.875,-0.04741379310344829
DNN ESM1b - BLASTp,1e-21,1.7.1.15,14,0.5333333333333333,-0.10476190476190478
DNN ESM1b - BLASTp,1e-21,1.7.1.7,19,1.0,-0.04999999999999993
DNN ESM1b - BLASTp,1e-21,1.7.2.1,15,0.9333333333333333,-0.06666666666666665
DNN ESM1b - BLASTp,1e-21,1.7.2.3,19,0.8571428571428572,-0.06926406926406936
DNN ESM1b - BLASTp,1e-21,1.7.2.5,15,0.967741935483871,-0.0022246941045606095
DNN ESM1b - BLASTp,1e-21,1.7.5.1,15,0.888888888888889,-0.0888888888888889
DNN ESM1b - BLASTp,1e-21,1.8.1.16,15,0.846153846153846,-0.07692307692307687
DNN ESM1b - BLASTp,1e-21,1.8.1.4,34,0.955223880597015,-0.032146957520092
DNN ESM1b - BLASTp,1e-21,1.8.1.7,17,0.8888888888888888,-0.10101010101010088
DNN ESM1b - BLASTp,1e-21,1.8.1.9,48,0.8842105263157894,-0.039766081871345005
DNN ESM1b - BLASTp,1e-21,1.8.2.2,25,0.9795918367346939,-0.021258503401360485
DNN ESM1b - BLASTp,1e-21,1.8.3.1,21,1.0,-0.024390243902439046
DNN ESM1b - BLASTp,1e-21,1.8.4.14,13,1.0,-0.11111111111111105
DNN ESM1b - BLASTp,1e-21,1.8.5.1,21,0.9268292682926829,-0.0320924261874197
DNN ESM1b - BLASTp,1e-21,1.8.5.3,19,0.7272727272727273,-0.0802139037433156
DNN ESM1b - BLASTp,1e-21,1.8.7.2,20,1.0,-0.05263157894736836
DNN ESM1b - BLASTp,1e-21,1.8.98.2,17,1.0,-0.030303030303030276
DNN ESM1b - BLASTp,1e-21,1.8.99.2,25,1.0,-0.019607843137254943
DNN ESM1b - BLASTp,1e-21,1.97.1.4,15,0.896551724137931,-0.02155172413793116
DNN ESM1b - BLASTp,1e-21,2.1.1.13,15,0.967741935483871,-0.0022246941045606095
DNN ESM1b - BLASTp,1e-21,2.1.1.130,15,0.9285714285714286,-0.11375661375661383
DNN ESM1b - BLASTp,1e-21,2.1.1.131,15,0.8125,-0.07175925925925919
DNN ESM1b - BLASTp,1e-21,2.1.1.137,15,0.8000000000000002,-0.10434782608695659
DNN ESM1b - BLASTp,1e-21,2.1.1.148,15,1.0,-0.15384615384615397
DNN ESM1b - BLASTp,1e-21,2.1.1.151,15,0.9375,-0.04094827586206895
DNN ESM1b - BLASTp,1e-21,2.1.1.156,15,0.7096774193548386,-0.06682027649769573
DNN ESM1b - BLASTp,1e-21,2.1.1.157,15,0.6666666666666665,-0.05128205128205121
DNN ESM1b - BLASTp,1e-21,2.1.1.17,15,0.9655172413793104,-0.036945812807881784
DNN ESM1b - BLASTp,1e-21,2.1.1.199,74,1.0,-0.006711409395973145
DNN ESM1b - BLASTp,1e-21,2.1.1.210,15,1.0,-0.03448275862068961
DNN ESM1b - BLASTp,1e-21,2.1.1.225,15,1.0,-0.03448275862068961
DNN ESM1b - BLASTp,1e-21,2.1.1.245,15,1.0,-0.0714285714285714
DNN ESM1b - BLASTp,1e-21,2.1.1.248,15,1.0,-0.10344827586206895
DNN ESM1b - BLASTp,1e-21,2.1.1.265,15,0.9032258064516129,-0.07563959955506105
DNN ESM1b - BLASTp,1e-21,2.1.1.320,15,1.0,-0.0714285714285714
DNN ESM1b - BLASTp,1e-21,2.1.1.360,15,1.0,-0.0714285714285714
DNN ESM1b - BLASTp,1e-21,2.1.1.37,15,1.0,-0.032258064516129004
DNN ESM1b - BLASTp,1e-21,2.1.1.41,15,0.8571428571428571,-0.044642857142857095
DNN ESM1b - BLASTp,1e-21,2.1.1.5,15,0.967741935483871,-0.030241935483870996
DNN ESM1b - BLASTp,1e-21,2.1.1.56,26,0.8679245283018868,-0.059413890004014536
DNN ESM1b - BLASTp,1e-21,2.1.1.57,17,0.7804878048780487,-0.07778510217534595
DNN ESM1b - BLASTp,1e-21,2.1.1.61,54,1.0,-0.009345794392523255
DNN ESM1b - BLASTp,1e-21,2.1.1.79,15,0.9375,-0.0708333333333333
DNN ESM1b - BLASTp,1e-21,2.1.1.8,15,0.9032258064516129,-0.03655913978494618
DNN ESM1b - BLASTp,1e-21,2.1.3.1,15,0.7142857142857142,-0.2142857142857142
DNN ESM1b - BLASTp,1e-21,2.1.3.12,15,0.9285714285714286,-0.03201970443349755
DNN ESM1b - BLASTp,1e-21,2.1.3.15,120,0.995850622406639,-0.004253983751176915
DNN ESM1b - BLASTp,1e-21,2.1.4.1,21,0.923076923076923,-0.10256410256410253
DNN ESM1b - BLASTp,1e-21,2.2.1.10,14,0.9655172413793104,-0.0025542784163473664
